1655208293.723145, -3.871424084472656, -0.16041151123046873, 9.284714038085937, -9.84732824427481, 30.580152671755727, -2.2519083969465647
1655208293.743332, -4.1563340820312495, -0.3711012573242187, 9.662997900390625, -6.847328244274809, 26.541984732824428, -3.8091603053435112
1655208293.7634425, -4.666299035644531, -0.4477157104492187, 9.945513696289062, -1.6793893129770991, 25.16030534351145, 2.3282442748091605
1655208293.7835186, -3.6248213134765623, -0.086191259765625, 8.94473740234375, 2.687022900763359, 28.770992366412212, -1.6870229007633588
1655208293.80359, -3.9695863525390624, 0.016759411621093748, 8.116343627929687, -1.6717557251908397, 42.20610687022901, -3.648854961832061
1655208293.8236723, -4.5968671875, -0.20350714111328125, 8.647856396484375, -11.534351145038167, 43.42748091603053, -1.618320610687023
1655208293.843745, -4.594472985839843, -0.36152445068359373, 9.579200842285156, -7.641221374045801, 33.89312977099237, -4.480916030534351
1655208293.863818, -5.329492895507812, -0.5123591552734374, 9.785102185058593, -4.152671755725191, 19.35114503816794, -4.32824427480916
1655208293.8838887, -5.9974751586914055, -0.40940848388671874, 9.550470422363281, 4.412213740458015, 16.053435114503817, 1.3358778625954197
1655208293.9039567, -5.123591552734375, -0.44532150878906246, 8.43956085205078, 6.854961832061068, 29.297709923664122, 2.9083969465648853
1655208293.9240322, -4.867411975097656, -0.076614453125, 7.829039428710937, -0.2824427480916031, 34.732824427480914, 3.8091603053435112
1655208293.9441266, -4.8123453369140625, -0.28012159423828126, 8.760383874511719, -5.572519083969466, 30.442748091603054, 1.381679389312977
1655208293.9642, -5.061342309570312, -0.4525041137695312, 9.0788126953125, -0.6183206106870229, 30.267175572519083, -0.1450381679389313
1655208293.9842677, -5.511452221679687, -0.3758896606445312, 9.2320416015625, 2.3206106870229006, 22.0381679389313, 0.9083969465648855
1655208294.0043387, -5.729324572753906, -0.08858546142578125, 8.346186987304687, 6.33587786259542, 30.541984732824428, 6.427480916030534
1655208294.0244162, -4.6998178588867185, -0.047884033203124995, 7.41244833984375, 2.8931297709923665, 41.93893129770992, 5.1679389312977095
1655208294.0445392, -4.733336682128906, -0.15322890625, 7.81467421875, -3.3053435114503817, 43.0763358778626, -0.7786259541984732
1655208294.064621, -5.772420202636718, -0.25139117431640623, 8.913612780761719, -3.0, 36.6412213740458, -1.1221374045801527
1655208294.0846841, -5.9208607055664055, -0.3280056274414062, 9.085995300292968, 3.2061068702290076, 17.14503816793893, -2.145038167938931
1655208294.1047556, -6.892906579589844, -0.2825157958984375, 8.066065393066406, 3.045801526717557, 12.007633587786259, 3.16793893129771
1655208294.1248524, -6.325480786132812, -0.22266075439453123, 7.845798840332031, -0.5877862595419847, 14.732824427480915, 7.061068702290076
1655208294.1449866, -5.432443566894531, -0.11252747802734374, 8.05648858642578, -0.25190839694656486, 19.00763358778626, 4.2748091603053435
1655208294.165064, -5.2433016357421875, -0.08140285644531249, 7.920019091796875, -0.6030534351145038, 17.022900763358777, -0.46564885496183206
1655208294.185141, -5.693411547851563, -0.1005564697265625, 7.6614453125, -5.152671755725191, 16.946564885496183, -1.450381679389313
1655208294.205209, -6.325480786132812, -0.28012159423828126, 8.736441857910156, -6.809160305343512, 9.98473282442748, 1.0916030534351144
1655208294.2252767, -6.026205578613281, -0.4070142822265625, 9.184157568359375, 0.9007633587786259, -4.1679389312977095, -0.20610687022900764
1655208294.2453558, -5.693411547851563, -0.12210428466796874, 8.022969763183593, 6.465648854961832, -3.3053435114503817, 0.17557251908396945
